City_ID,City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
559,559,Laguna,38.421,-121.4238,75.38,36,0,6.91,US,2022-05-02 03:07:59
560,560,Jawhar,2.7809,45.5005,77.05,86,100,7.49,SO,2022-05-02 03:12:24
561,561,Kuminskiy,58.6667,66.5667,32.29,88,100,12.53,RU,2022-05-02 03:12:24
562,562,Grand Gaube,-20.0064,57.6608,74.37,77,5,1.99,MU,2022-05-02 03:12:24
563,563,Acarau,-2.8856,-40.12,78.53,85,87,10.58,BR,2022-05-02 03:12:25
564,564,Olden,61.8364,6.8064,45.34,94,100,7.0,NO,2022-05-02 03:12:25
565,565,Noumea,-22.2763,166.4572,84.18,99,35,12.97,NC,2022-05-02 03:11:57
566,566,Ulladulla,-35.35,150.4667,70.0,49,0,6.82,AU,2022-05-02 03:12:26
567,567,Wasilla,61.5814,-149.4394,53.58,37,0,13.8,US,2022-05-02 03:08:02
568,568,High Level,58.5169,-117.136,42.55,85,75,5.64,CA,2022-05-02 03:10:06
569,569,Grand-Santi,4.25,-54.3833,70.93,99,32,2.33,GF,2022-05-02 03:12:26
570,570,Cabo San Lucas,22.8909,-109.9124,75.18,62,14,8.01,MX,2022-05-02 03:12:27
571,571,Gat,31.61,34.7642,63.28,89,77,3.15,IL,2022-05-02 03:12:27
572,572,Nizwa,22.9333,57.5333,83.32,21,0,2.39,OM,2022-05-02 03:12:28
573,573,Altay,47.8667,88.1167,65.59,26,97,8.61,CN,2022-05-02 03:12:28
574,574,Pombas,17.1503,-25.0201,67.78,81,23,11.45,CV,2022-05-02 03:12:28
575,575,Provost,52.3501,-110.2683,50.05,53,100,12.41,CA,2022-05-02 03:12:29
576,576,Varhaug,58.6147,5.6457,43.9,76,20,6.76,NO,2022-05-02 03:11:44
577,577,Port Hedland,-20.3167,118.5667,84.25,48,94,11.5,AU,2022-05-02 03:12:29
578,578,Shache,38.4167,77.2406,70.14,14,5,9.44,CN,2022-05-02 03:12:30
579,579,Neiafu,-18.65,-173.9833,84.88,84,75,6.91,TO,2022-05-02 03:12:30
580,580,Buraydah,26.326,43.975,74.43,17,0,7.83,SA,2022-05-02 03:12:31
581,581,Poso,-1.3959,120.7524,87.57,65,27,4.18,ID,2022-05-02 03:12:31
582,582,Lakes Entrance,-37.8811,147.981,72.16,49,65,2.64,AU,2022-05-02 03:12:32
583,583,Pingliang,35.5392,106.6861,62.01,16,0,9.04,CN,2022-05-02 03:12:32
584,584,Lasa,46.6166,10.7002,43.36,90,43,3.4,IT,2022-05-02 03:12:32
585,585,Baracatan,6.9675,125.4158,79.36,82,99,3.53,PH,2022-05-02 03:12:33
586,586,Xining,36.6167,101.7667,45.14,40,0,3.8,CN,2022-05-02 03:12:33
587,587,Westport,41.1415,-73.3579,57.61,62,40,0.0,US,2022-05-02 03:11:43
588,588,Launceston,-41.45,147.1667,66.15,68,100,17.27,AU,2022-05-02 03:12:34
589,589,Road Town,18.4167,-64.6167,78.89,84,100,18.12,VG,2022-05-02 03:12:34
590,590,Nyaunglebin,17.95,96.7333,90.39,50,43,5.91,MM,2022-05-02 03:12:34
591,591,Santa Maria,-29.6842,-53.8069,56.28,96,98,4.83,BR,2022-05-02 03:11:54
592,592,San Julian,21.0167,-102.1667,70.23,15,0,11.72,MX,2022-05-02 03:12:35
593,593,Fort Nelson,58.8053,-122.7002,39.99,95,100,7.87,CA,2022-05-02 03:12:35
594,594,Tefe,-3.3542,-64.7114,73.72,99,100,0.45,BR,2022-05-02 03:12:36
595,595,Agirish,61.9247,63.0231,30.87,72,27,7.56,RU,2022-05-02 03:12:36
596,596,Keetmanshoop,-26.5833,18.1333,56.39,25,0,6.53,,2022-05-02 03:12:37
597,597,Nemuro,43.3236,145.575,41.72,97,100,22.48,JP,2022-05-02 03:12:37
598,598,Lloydminster,53.2835,-110.0016,46.17,58,100,14.56,CA,2022-05-02 03:12:38
599,599,Dicabisagan,17.0818,122.4157,86.49,64,93,7.65,PH,2022-05-02 03:13:38
600,600,Invergordon,57.6886,-4.1675,50.09,87,82,3.53,GB,2022-05-02 03:13:38
601,601,Sola,-13.8833,167.55,81.54,72,100,5.1,VU,2022-05-02 03:13:39
602,602,Leninsk,48.7119,45.1994,44.89,53,100,9.66,RU,2022-05-02 03:13:39
603,603,Santa Rosa,14.3122,121.1114,91.38,63,97,10.09,PH,2022-05-02 03:12:08
604,604,Bangangte,5.1409,10.5198,62.82,96,100,2.95,CM,2022-05-02 03:13:40
605,605,Maningrida,-12.0667,134.2667,90.12,45,94,10.33,AU,2022-05-02 03:13:40
606,606,Jardim,-21.4803,-56.1381,74.05,55,65,2.21,BR,2022-05-02 03:09:17
607,607,Ayna,-12.65,-73.9167,60.85,86,71,1.16,PE,2022-05-02 03:13:41
608,608,Iturama,-19.7281,-50.1956,75.69,38,90,4.03,BR,2022-05-02 03:13:41
609,609,Nargana,9.4428,-78.5906,78.04,91,100,9.22,PA,2022-05-02 03:13:42
610,610,Novobataysk,46.8981,39.7819,46.81,61,100,7.47,RU,2022-05-02 03:13:42
611,611,Soria,41.6667,-2.6667,43.11,100,79,4.07,ES,2022-05-02 03:13:43
612,612,Severo-Yeniseyskiy,60.3725,93.0408,30.51,74,100,13.22,RU,2022-05-02 03:13:43
613,613,Swinoujscie,53.9105,14.2471,47.34,68,53,3.6,PL,2022-05-02 03:13:43
614,614,Sampit,-2.5333,112.95,89.73,60,92,3.36,ID,2022-05-02 03:13:44
615,615,Astakos,38.5356,21.0814,58.35,79,100,7.38,GR,2022-05-02 03:13:44
616,616,Adana,36.985,35.2881,66.22,88,75,2.3,TR,2022-05-02 03:13:45
617,617,Sonoita,31.85,-112.8333,74.86,19,0,13.62,MX,2022-05-02 03:13:45
618,618,The Valley,18.217,-63.0578,79.11,81,100,20.58,AI,2022-05-02 03:09:50
619,619,Rocha,-34.4833,-54.3333,55.47,61,99,8.75,UY,2022-05-02 03:13:46
620,620,Loralai,30.3705,68.598,81.64,12,73,2.89,PK,2022-05-02 03:13:46
621,621,Gornopravdinsk,60.05,69.9,40.69,59,97,6.78,RU,2022-05-02 03:13:47
622,622,Magdagachi,53.45,125.8,44.76,39,100,5.55,RU,2022-05-02 03:13:47
623,623,Bajos De Haina,18.4154,-70.0332,76.32,88,75,0.0,DO,2022-05-02 03:13:48
624,624,Alice Springs,-23.7,133.8833,72.95,35,15,11.5,AU,2022-05-02 03:12:41
625,625,Troitskoye,52.9821,84.6757,63.05,47,100,5.55,RU,2022-05-02 03:13:48
626,626,Reyes,-14.3167,-67.3833,73.22,78,4,1.77,BO,2022-05-02 03:13:48
627,627,Bujaru,-1.515,-48.0447,73.62,99,100,0.87,BR,2022-05-02 03:13:49
628,628,Rock Sound,24.9,-76.2,76.33,72,13,22.41,BS,2022-05-02 03:13:41
629,629,Plettenberg Bay,-34.0527,23.3716,58.1,77,3,5.37,ZA,2022-05-02 03:13:50
630,630,Khargapur,24.823,79.144,99.68,15,24,13.31,IN,2022-05-02 03:13:50
631,631,Korosladany,46.9667,21.0833,50.99,84,96,4.59,HU,2022-05-02 03:13:50
632,632,Tautira,-17.7333,-149.15,79.81,72,92,6.17,PF,2022-05-02 03:13:51
633,633,Bud,39.447,-86.1758,57.22,72,13,5.23,US,2022-05-02 03:12:32
634,634,Tarakan,3.3,117.6333,83.7,84,40,3.44,ID,2022-05-02 03:13:51
635,635,Taungdwingyi,20.0167,95.55,92.82,43,15,7.02,MM,2022-05-02 03:13:52
636,636,Mityana,0.4175,32.0228,61.5,98,100,1.41,UG,2022-05-02 03:09:23
637,637,Luena,-11.7833,19.9167,53.29,78,1,4.52,AO,2022-05-02 03:13:53
638,638,Lichtenburg,-26.152,26.1597,50.68,72,0,2.06,ZA,2022-05-02 03:13:53
639,639,Nyurba,63.2842,118.3319,29.68,47,59,13.53,RU,2022-05-02 03:13:54
640,640,Ondangwa,-17.9167,15.95,66.63,46,30,9.6,,2022-05-02 03:13:54
641,641,Nsoko,-27.0333,31.95,56.3,79,0,3.58,SZ,2022-05-02 03:13:55
642,642,Parrita,9.5201,-84.3225,76.71,93,100,4.5,CR,2022-05-02 03:13:55
643,643,Sawakin,19.1059,37.3321,80.08,76,8,8.39,SD,2022-05-02 03:13:55
644,644,Marawi,7.9986,124.2928,82.13,67,80,3.13,PH,2022-05-02 03:13:29
645,645,Erdaojiang,41.7764,126.0319,52.88,35,34,5.68,CN,2022-05-02 03:13:56
646,646,Devils Lake,48.1128,-98.8651,37.94,84,40,14.97,US,2022-05-02 03:09:07
647,647,Khani,41.9563,42.9566,42.37,99,100,1.39,GE,2022-05-02 03:13:57
648,648,Waddan,29.1614,16.139,58.93,68,2,22.15,LY,2022-05-02 03:14:57
649,649,Kunashak,55.7032,61.5498,39.72,50,0,16.46,RU,2022-05-02 03:14:58
650,650,Abu Samrah,35.3029,37.1841,57.7,87,0,7.83,SY,2022-05-02 03:14:58
651,651,Portland,45.5234,-122.6762,62.55,65,75,4.61,US,2022-05-02 03:12:32
652,652,Nieuw Amsterdam,5.8833,-55.0833,79.02,87,21,8.63,SR,2022-05-02 03:14:58
653,653,Jiayuguan,39.8167,98.3,61.23,10,5,5.59,CN,2022-05-02 03:14:59
654,654,Zapolyarnyy,69.4154,30.8136,25.88,94,100,3.96,RU,2022-05-02 03:14:59
655,655,Egvekinot,66.3167,-179.1667,19.38,63,32,2.71,RU,2022-05-02 03:15:00
656,656,Changping,40.2186,116.2197,71.24,21,3,5.14,CN,2022-05-02 03:15:00
657,657,Samarai,-10.6167,150.6667,83.05,74,29,9.31,PG,2022-05-02 03:13:42
658,658,At-Bashi,41.1702,75.8106,56.43,33,40,3.6,KG,2022-05-02 03:15:01
659,659,Muskegon,43.3,-86.1334,48.02,86,100,12.66,US,2022-05-02 03:15:02
660,660,Mareeba,-17.0,145.4333,81.66,75,28,6.38,AU,2022-05-02 03:13:20
661,661,Kefamenanu,-9.4467,124.4781,85.73,52,96,10.25,ID,2022-05-02 03:15:03
662,662,Seguela,7.9611,-6.6731,72.86,88,66,3.31,CI,2022-05-02 03:15:03
663,663,Olinala,17.8333,-98.85,73.62,39,22,6.04,MX,2022-05-02 03:15:04
664,664,Nhulunbuy,-12.2333,136.7667,83.01,65,100,16.11,AU,2022-05-02 03:15:04
665,665,Novaya Zaimka,56.4857,66.9241,37.42,70,100,17.69,RU,2022-05-02 03:15:05
666,666,Nolinsk,57.5596,49.9363,37.02,77,86,7.54,RU,2022-05-02 03:15:05
667,667,Terrace,54.5163,-128.6035,45.81,93,100,2.24,CA,2022-05-02 03:15:06
668,668,Teya,60.3778,92.6267,33.78,76,100,11.95,RU,2022-05-02 03:15:06
669,669,Calape,9.8922,123.8748,87.78,71,88,7.43,PH,2022-05-02 03:15:07
670,670,Tahta,26.7693,31.5021,74.41,25,34,2.42,EG,2022-05-02 03:15:07
671,671,Mandal,25.45,74.5667,93.18,22,97,19.24,IN,2022-05-02 03:15:08
672,672,Marienburg,54.0359,19.0266,41.88,89,11,3.09,PL,2022-05-02 03:12:17
673,673,Sanmenxia,34.7747,111.1814,72.91,20,17,7.74,CN,2022-05-02 03:15:08
674,674,Katherine,-14.4667,132.2667,91.72,29,40,14.97,AU,2022-05-02 03:15:09
675,675,Gelibolu,40.4103,26.6708,53.46,88,70,12.03,TR,2022-05-02 03:15:09
676,676,Anamur,36.0751,32.8369,66.51,73,64,2.75,TR,2022-05-02 03:15:10
677,677,Yumen,40.2833,97.2,62.35,9,39,2.66,CN,2022-05-02 03:15:10
678,678,Conde,-7.2597,-34.9075,74.66,100,20,4.61,BR,2022-05-02 03:15:10
679,679,Mumford,5.2618,-0.759,80.69,83,100,8.03,GH,2022-05-02 03:15:09
680,680,Yarada,17.65,83.2667,89.92,66,40,10.36,IN,2022-05-02 03:15:11
681,681,Aksu,41.1231,80.2644,67.3,18,6,5.37,CN,2022-05-02 03:14:22
682,682,Nuuk,64.1835,-51.7216,29.01,86,75,8.05,GL,2022-05-02 03:15:12
683,683,Leh,34.1667,77.5833,47.17,31,0,1.03,IN,2022-05-02 03:13:07
684,684,Bethanien,-26.502,17.1583,56.01,20,0,6.04,,2022-05-02 03:15:12
685,685,Sao Joao Da Barra,-21.6403,-41.0511,74.07,85,3,10.96,BR,2022-05-02 03:15:13
686,686,Maba,24.6841,113.5984,67.5,63,100,6.6,CN,2022-05-02 03:15:14
687,687,Tarko-Sale,64.9225,77.785,28.2,81,82,6.06,RU,2022-05-02 03:15:14
688,688,Rey Bouba,8.6724,14.1786,81.01,61,100,3.49,CM,2022-05-02 03:15:15
689,689,Muravlenko,63.7898,74.523,27.97,78,96,1.34,RU,2022-05-02 03:15:15
690,690,Warrnambool,-38.3833,142.4833,66.81,61,100,11.59,AU,2022-05-02 03:15:16
691,691,Babu,24.4167,111.5167,69.15,61,94,6.11,CN,2022-05-02 03:15:16
692,692,Mbandaka,0.0487,18.2603,69.73,97,81,4.03,CD,2022-05-02 03:16:17
693,693,Luanda,-8.8368,13.2343,77.0,88,20,3.44,AO,2022-05-02 03:11:49
694,694,Troitsko-Pechorsk,62.7084,56.1964,29.75,90,100,6.67,RU,2022-05-02 03:16:17
695,695,Rangia,26.4667,91.6333,71.55,63,100,9.26,IN,2022-05-02 03:16:18
696,696,Huambo,-12.7761,15.7392,55.18,75,56,1.83,AO,2022-05-02 03:16:18
697,697,Kropotkin,45.4375,40.5756,47.66,96,100,15.35,RU,2022-05-02 03:16:18
698,698,Mildura,-34.2,142.15,71.08,45,0,6.91,AU,2022-05-02 03:16:19
699,699,Carmen,18.6333,-91.8333,82.72,79,13,17.49,MX,2022-05-02 03:16:19
700,700,Valdosta,30.8327,-83.2785,66.15,94,0,5.75,US,2022-05-02 03:16:20
701,701,Massa Marittima,43.049,10.8928,52.9,94,15,3.78,IT,2022-05-02 03:16:20
702,702,Garautha,25.5667,79.3,99.68,14,3,8.93,IN,2022-05-02 03:16:21
703,703,Bereda,43.2686,-7.5406,52.41,100,99,2.59,ES,2022-05-02 03:11:29
704,704,Okahandja,-21.9833,16.9167,57.56,46,0,7.67,,2022-05-02 03:16:22
705,705,Jijiga,9.35,42.8,62.46,91,83,7.31,ET,2022-05-02 03:16:22
706,706,Pathein,16.7833,94.7333,93.47,44,16,10.63,MM,2022-05-02 03:16:23
707,707,Jumla,29.2747,82.1838,62.08,56,86,4.5,NP,2022-05-02 03:16:23
708,708,Fairbanks,64.8378,-147.7164,53.56,35,20,6.91,US,2022-05-02 03:15:50
709,709,Kodinsk,58.6881,99.1844,35.49,76,100,11.86,RU,2022-05-02 03:16:24
710,710,Biak,-0.9131,122.8766,84.33,69,11,6.17,ID,2022-05-02 03:16:24
711,711,Garwa,24.1833,83.8167,94.8,22,45,1.25,IN,2022-05-02 03:16:24
712,712,Kavaratti,10.5669,72.642,85.15,67,100,10.85,IN,2022-05-02 03:13:42
713,713,Tamiahua,21.2667,-97.45,78.76,94,97,9.33,MX,2022-05-02 03:14:42
714,714,Rio Gallegos,-51.6226,-69.2181,33.85,100,0,8.05,AR,2022-05-02 03:16:25
715,715,Barcelos,41.5388,-8.6151,54.84,91,86,1.03,PT,2022-05-02 03:14:41
716,716,Souris,49.6172,-100.2612,39.06,78,100,10.96,CA,2022-05-02 03:16:26
717,717,Serra Talhada,-7.9919,-38.2983,71.76,82,82,7.9,BR,2022-05-02 03:16:26
718,718,Shenjiamen,29.9576,122.298,61.05,74,100,8.55,CN,2022-05-02 03:16:26
719,719,Safford,32.834,-109.7076,79.72,8,0,10.36,US,2022-05-02 03:13:34
